plant_type,soil_pct,temperature,humidity,light
snake_plant,7.54,30.2,74.0,0.0
money_plant,21.16,30.1,74.1,0.0
snake_plant,7.26,30.1,74.1,0.0
cactus,48.5,30.1,74.1,0.0
money_plant,21.3,30.2,74.0,0.0
snake_plant,7.39,30.2,74.0,0.0
cactus,48.1,30.2,74.0,0.0
money_plant,21.19,30.2,73.9,0.0
snake_plant,7.26,30.2,73.9,0.0
cactus,48.19,30.2,73.9,0.0
money_plant,20.65,30.2,73.9,0.0
snake_plant,7.48,30.2,73.9,0.0
cactus,48.07,30.2,73.9,0.0
money_plant,21.1,30.2,73.9,0.0
snake_plant,7.42,30.2,73.9,0.0
cactus,48.13,30.2,73.9,0.0
money_plant,21.33,30.2,74.1,0.0
snake_plant,6.79,30.2,74.1,0.0
money_plant,20.92,30.2,73.9,0.0
snake_plant,7.07,30.2,73.9,0.0
cactus,47.95,30.2,73.9,0.0
money_plant,20.74,30.2,73.9,0.0
snake_plant,6.57,30.2,73.9,0.0
snake_plant,7.45,30.2,74.0,0.0
cactus,48.01,30.2,74.0,0.0
money_plant,21.3,30.2,73.9,0.0
cactus,48.04,30.2,73.9,0.0
money_plant,21.3,30.2,73.8,0.0
snake_plant,7.29,30.2,73.8,0.0
cactus,48.13,30.2,73.8,0.0
money_plant,21.21,30.1,73.8,0.0
snake_plant,6.82,30.1,73.8,0.0
cactus,48.13,30.1,73.8,0.0
money_plant,21.13,30.1,73.9,0.0
snake_plant,7.2,30.1,73.9,0.0
cactus,48.07,30.1,73.9,0.0
money_plant,20.8,30.1,73.9,0.0
snake_plant,6.7,30.1,73.9,0.0
cactus,48.04,30.1,73.9,0.0
snake_plant,7.2,30.2,73.8,0.0
cactus,48.04,30.2,73.8,0.0
snake_plant,6.85,30.1,73.9,0.0
money_plant,20.68,30.2,73.9,0.0
snake_plant,7.51,30.2,73.9,0.0
money_plant,20.74,30.2,74.0,0.0
snake_plant,6.92,30.2,74.0,0.0
money_plant,17.81,30.2,73.9,0.0
snake_plant,7.39,30.2,73.9,0.0
cactus,47.89,30.2,73.9,0.0
money_plant,20.83,30.2,73.9,0.0
snake_plant,6.13,30.2,73.9,0.0
money_plant,20.56,30.2,74.0,0.0
snake_plant,6.95,30.2,74.0,0.0
cactus,48.04,30.2,74.0,0.0
money_plant,21.24,30.2,74.0,0.0
snake_plant,6.01,30.2,74.0,0.0
money_plant,20.8,30.2,73.8,0.0
snake_plant,6.48,30.2,73.8,0.0
cactus,48.95,30.2,73.8,0.0
money_plant,20.95,30.2,73.8,0.0
snake_plant,6.82,30.2,73.8,0.0
cactus,49.71,30.2,73.8,0.0
money_plant,20.89,30.2,73.8,0.0
snake_plant,6.57,30.2,73.8,0.0
cactus,49.74,30.2,73.8,0.0
money_plant,20.71,30.2,73.8,0.0
snake_plant,6.51,30.2,73.8,0.0
cactus,49.83,30.2,73.8,0.0
money_plant,21.24,30.2,73.8,0.0
snake_plant,7.1,30.2,73.8,0.0
cactus,49.47,30.2,73.8,0.0
snake_plant,6.85,30.2,73.8,0.0
cactus,49.32,30.2,73.8,0.0
snake_plant,6.35,30.2,73.9,0.0
cactus,49.04,30.2,73.9,0.0
money_plant,20.86,30.2,73.8,0.0
cactus,49.01,30.2,73.8,0.0
money_plant,21.04,30.2,73.7,0.0
snake_plant,6.42,30.2,73.7,0.0
cactus,49.01,30.2,73.7,0.0
snake_plant,6.45,30.2,73.8,0.0
cactus,49.1,30.2,73.8,0.0
money_plant,20.98,30.2,73.8,0.0
snake_plant,6.98,30.2,73.8,0.0
cactus,49.53,30.2,73.8,0.0
snake_plant,6.42,30.2,73.9,0.0
cactus,49.5,30.2,73.9,0.0
money_plant,20.98,30.2,74.0,0.0
snake_plant,6.57,30.2,74.0,0.0
cactus,49.29,30.2,74.0,0.0
money_plant,21.16,30.2,73.8,0.0
money_plant,21.63,30.2,73.8,0.0
snake_plant,6.04,30.2,73.8,0.0
cactus,48.8,30.2,73.8,0.0
cactus,48.86,30.2,73.8,0.0
snake_plant,6.26,30.2,73.9,0.0
cactus,48.56,30.2,73.9,0.0
money_plant,20.92,30.2,73.7,0.0
snake_plant,6.54,30.2,73.7,0.0
cactus,48.07,30.2,73.7,0.0
money_plant,20.74,30.2,73.7,0.0
snake_plant,6.45,30.2,73.7,0.0
cactus,48.32,30.2,73.7,0.0
money_plant,20.83,30.2,73.8,0.0
cactus,48.38,30.2,73.8,0.0
money_plant,20.86,30.2,73.9,0.0
snake_plant,6.2,30.2,73.9,0.0
cactus,48.5,30.2,73.9,0.0
money_plant,21.01,30.2,73.7,0.0
snake_plant,6.48,30.2,73.7,0.0
cactus,48.59,30.2,73.7,0.0
money_plant,20.62,30.1,73.8,0.0
snake_plant,6.26,30.1,73.8,0.0
cactus,47.89,30.1,73.8,0.0
money_plant,21.16,30.2,73.7,0.0
snake_plant,6.82,30.2,73.7,0.0
cactus,48.8,30.2,73.7,0.0
money_plant,20.86,30.2,73.7,0.0
snake_plant,6.35,30.2,73.7,0.0
cactus,48.71,30.2,73.7,0.0
money_plant,20.65,30.2,73.6,0.0
snake_plant,7.76,30.2,73.6,0.0
cactus,49.07,30.2,73.6,0.0
money_plant,20.8,30.2,73.7,0.0
cactus,49.1,30.2,73.7,0.0
snake_plant,6.7,30.2,73.7,0.0
cactus,49.53,30.2,73.7,0.0
money_plant,20.77,30.2,73.8,0.0
snake_plant,6.2,30.2,73.8,0.0
cactus,48.83,30.2,73.8,0.0
money_plant,20.5,30.1,73.8,0.0
snake_plant,6.35,30.1,73.8,0.0
cactus,48.53,30.1,73.8,0.0
snake_plant,6.64,30.2,73.8,0.0
cactus,48.68,30.2,73.8,0.0
money_plant,20.53,30.2,73.9,0.0
snake_plant,6.45,30.2,73.9,0.0
cactus,48.83,30.2,73.9,0.0
money_plant,21.13,30.2,73.8,0.0
snake_plant,6.42,30.2,73.8,0.0
cactus,48.71,30.2,73.8,0.0
money_plant,20.5,30.2,73.8,0.0
snake_plant,6.35,30.2,73.8,0.0
cactus,48.53,30.2,73.8,0.0
snake_plant,6.13,30.2,73.8,0.0
cactus,48.41,30.2,73.8,0.0
money_plant,20.41,30.2,73.9,0.0
snake_plant,5.76,30.2,73.9,0.0
money_plant,20.36,30.1,73.8,0.0
snake_plant,6.01,30.1,73.8,0.0
cactus,48.62,30.1,73.8,0.0
money_plant,20.44,30.2,73.7,0.0
snake_plant,6.13,30.2,73.7,0.0
money_plant,20.33,30.2,73.8,0.0
snake_plant,5.79,30.2,73.8,0.0
cactus,48.47,30.2,73.8,0.0
money_plant,20.39,30.1,73.8,0.0
snake_plant,5.48,30.1,73.8,0.0
cactus,48.01,30.1,73.8,0.0
money_plant,20.83,30.1,73.8,0.0
snake_plant,6.13,30.1,73.8,0.0
money_plant,20.65,30.1,73.7,0.0
snake_plant,5.98,30.1,73.7,0.0
cactus,47.59,30.1,73.7,0.0
snake_plant,5.67,30.2,73.8,0.0
cactus,47.56,30.2,73.8,0.0
money_plant,20.41,30.1,73.8,0.0
cactus,47.92,30.1,73.8,0.0
money_plant,20.56,30.1,73.7,0.0
snake_plant,5.45,30.1,73.7,0.0
cactus,47.92,30.1,73.7,0.0
money_plant,20.92,30.2,73.8,0.0
snake_plant,5.98,30.2,73.8,0.0
cactus,47.53,30.2,73.8,0.0
money_plant,20.5,30.2,73.7,0.0
snake_plant,5.16,30.2,73.7,0.0
cactus,47.41,30.2,73.7,0.0
money_plant,20.68,30.2,73.7,0.0
snake_plant,6.26,30.2,73.7,0.0
money_plant,20.53,30.1,73.7,0.0
cactus,47.44,30.1,73.7,0.0
money_plant,20.36,30.1,73.7,0.0
snake_plant,5.82,30.1,73.7,0.0
cactus,47.22,30.1,73.7,0.0
money_plant,20.74,30.2,73.8,0.0
snake_plant,6.07,30.2,73.8,0.0
cactus,47.25,30.2,73.8,0.0
money_plant,20.36,30.2,73.8,0.0
snake_plant,5.45,30.2,73.8,0.0
cactus,47.22,30.2,73.8,0.0
snake_plant,6.1,30.2,73.7,0.0
cactus,47.19,30.2,73.7,0.0
snake_plant,5.63,30.2,73.7,0.0
cactus,47.13,30.2,73.7,0.0
money_plant,20.47,30.1,73.7,0.0
snake_plant,6.26,30.1,73.7,0.0
cactus,47.5,30.1,73.7,0.0
snake_plant,5.29,30.1,73.8,0.0
cactus,47.13,30.1,73.8,0.0
money_plant,20.41,30.2,73.7,0.0
snake_plant,5.54,30.2,73.7,0.0
cactus,47.16,30.2,73.7,0.0
money_plant,20.44,30.2,73.6,0.0
snake_plant,5.67,30.2,73.6,0.0
cactus,47.28,30.2,73.6,0.0
money_plant,20.41,30.1,73.7,0.0
snake_plant,5.48,30.1,73.7,0.0
cactus,47.1,30.1,73.7,0.0
money_plant,20.53,30.2,73.7,0.0
snake_plant,4.98,30.2,73.7,0.0
cactus,47.07,30.2,73.7,0.0
money_plant,20.44,30.1,73.8,0.0
cactus,47.07,30.1,73.8,0.0
money_plant,20.36,30.1,73.6,0.0
snake_plant,5.6,30.1,73.6,0.0
cactus,47.77,30.1,73.6,0.0
money_plant,20.56,30.1,73.6,0.0
snake_plant,7.48,30.1,73.6,0.0
cactus,47.86,30.1,73.6,0.0
money_plant,20.39,30.1,73.7,0.0
snake_plant,5.29,30.1,73.7,0.0
money_plant,20.74,30.1,73.7,0.0
cactus,47.34,30.1,73.7,0.0
money_plant,20.33,30.1,73.8,0.0
money_plant,20.15,30.1,73.6,0.0
snake_plant,5.38,30.1,73.6,0.0
cactus,46.62,30.1,73.6,0.0
snake_plant,5.01,30.1,73.6,0.0
cactus,47.07,30.1,73.6,0.0
snake_plant,5.32,30.1,73.7,0.0
cactus,47.07,30.1,73.7,0.0
money_plant,20.5,30.1,73.7,0.0
snake_plant,5.13,30.1,73.7,0.0
money_plant,20.27,30.1,73.8,0.0
snake_plant,5.16,30.1,73.8,0.0
money_plant,21.01,30.1,73.6,0.0
snake_plant,5.16,30.1,73.6,0.0
cactus,47.34,30.1,73.6,0.0
money_plant,20.44,30.1,73.6,0.0
snake_plant,5.48,30.1,73.6,0.0
cactus,47.22,30.1,73.6,0.0
money_plant,20.39,30.1,73.6,0.0
snake_plant,5.7,30.1,73.6,0.0
cactus,47.37,30.1,73.6,0.0
cactus,47.71,30.1,73.6,0.0
snake_plant,5.76,30.1,73.7,0.0
cactus,48.04,30.1,73.7,0.0
snake_plant,4.88,30.1,73.6,0.0
cactus,48.47,30.1,73.6,0.0
snake_plant,5.35,30.1,73.6,0.0
cactus,48.53,30.1,73.6,0.0
snake_plant,4.79,30.1,73.8,0.0
money_plant,20.06,30.0,73.6,0.0
snake_plant,5.04,30.0,73.6,0.0
cactus,48.86,30.0,73.6,0.0
money_plant,20.68,30.1,73.6,0.0
snake_plant,5.82,30.1,73.6,0.0
cactus,49.8,30.1,73.6,0.0
money_plant,20.36,30.0,73.7,0.0
snake_plant,5.26,30.0,73.7,0.0
cactus,48.74,30.0,73.7,0.0
snake_plant,4.91,30.1,73.7,0.0
cactus,48.92,30.1,73.7,0.0
money_plant,20.06,30.1,73.6,0.0
snake_plant,4.32,30.1,73.6,0.0
cactus,48.62,30.1,73.6,0.0
money_plant,20.03,30.1,73.7,0.0
snake_plant,4.82,30.1,73.7,0.0
money_plant,20.12,30.1,73.8,0.0
snake_plant,4.88,30.1,73.8,0.0
cactus,47.98,30.1,73.8,0.0
money_plant,20.06,30.1,73.8,0.0
snake_plant,4.44,30.1,73.8,0.0
cactus,47.71,30.1,73.8,0.0
snake_plant,4.51,30.1,73.7,0.0
cactus,47.86,30.1,73.7,0.0
money_plant,20.33,30.1,73.7,0.0
snake_plant,4.88,30.1,73.7,0.0
cactus,47.65,30.1,73.7,0.0
money_plant,20.44,30.1,73.7,0.0
snake_plant,4.98,30.1,73.7,0.0
cactus,47.68,30.1,73.7,0.0
money_plant,20.33,30.0,73.6,0.0
snake_plant,4.95,30.0,73.6,0.0
cactus,47.68,30.0,73.6,0.0
money_plant,20.15,30.0,73.7,51.67
snake_plant,4.88,30.0,73.7,51.67
cactus,47.34,30.0,73.7,51.67
money_plant,20.53,30.1,73.7,54.17
snake_plant,5.45,30.1,73.7,54.17
cactus,47.47,30.1,73.7,54.17
money_plant,20.24,30.1,73.7,0.0
snake_plant,4.63,30.1,73.7,0.0
money_plant,20.36,30.1,73.7,2.5
snake_plant,5.16,30.1,73.7,2.5
cactus,47.1,30.1,73.7,2.5
money_plant,20.36,29.6,75.3,7.5
snake_plant,4.48,29.6,75.3,7.5
cactus,47.1,29.6,75.3,7.5
money_plant,20.27,28.9,77.9,8.33
snake_plant,4.82,28.9,77.9,8.33
cactus,47.47,28.9,77.9,8.33
money_plant,20.36,28.4,79.6,10.83
snake_plant,5.16,28.4,79.6,10.83
cactus,47.22,28.4,79.6,10.83
money_plant,20.5,28.1,80.6,13.33
snake_plant,5.76,28.1,80.6,13.33
cactus,47.16,28.1,80.6,13.33
money_plant,20.36,28.1,80.8,15.0
snake_plant,5.26,28.1,80.8,15.0
cactus,47.07,28.1,80.8,15.0
money_plant,20.39,27.7,82.4,16.67
snake_plant,5.29,27.7,82.4,16.67
cactus,47.07,27.7,82.4,16.67
money_plant,20.36,27.7,82.5,19.17
snake_plant,5.01,27.7,82.5,19.17
cactus,47.07,27.7,82.5,19.17
money_plant,20.3,27.6,82.8,22.5
snake_plant,5.41,27.6,82.8,22.5
cactus,47.07,27.6,82.8,22.5
money_plant,20.36,27.6,83.1,24.17
snake_plant,4.91,27.6,83.1,24.17
cactus,46.98,27.6,83.1,24.17
money_plant,20.21,27.6,83.1,25.83
snake_plant,5.13,27.6,83.1,25.83
cactus,46.98,27.6,83.1,25.83
money_plant,19.56,27.3,83.8,28.33
snake_plant,4.85,27.3,83.8,28.33
cactus,47.04,27.3,83.8,28.33
money_plant,20.39,27.2,83.9,29.17
snake_plant,5.07,27.2,83.9,29.17
cactus,46.89,27.2,83.9,29.17
money_plant,20.36,27.1,84.5,30.0
snake_plant,5.48,27.1,84.5,30.0
cactus,46.92,27.1,84.5,30.0
money_plant,20.44,27.1,84.8,29.17
snake_plant,5.16,27.1,84.8,29.17
cactus,46.86,27.1,84.8,29.17
money_plant,20.21,27.0,84.9,29.17
snake_plant,5.32,27.0,84.9,29.17
cactus,46.62,27.0,84.9,29.17
money_plant,19.97,27.1,84.2,29.17
snake_plant,4.48,27.1,84.2,29.17
cactus,46.65,27.1,84.2,29.17
money_plant,18.96,27.1,84.3,30.0
snake_plant,4.95,27.1,84.3,30.0
cactus,46.68,27.1,84.3,30.0
money_plant,20.15,27.1,85.1,32.5
snake_plant,4.88,27.1,85.1,32.5
cactus,46.65,27.1,85.1,32.5
money_plant,20.36,27.0,84.1,35.83
snake_plant,4.82,27.0,84.1,35.83
cactus,46.62,27.0,84.1,35.83
money_plant,20.03,27.0,84.8,39.17
snake_plant,5.16,27.0,84.8,39.17
cactus,46.62,27.0,84.8,39.17
money_plant,20.18,26.9,85.3,42.5
snake_plant,4.76,26.9,85.3,42.5
cactus,46.89,26.9,85.3,42.5
money_plant,20.36,26.9,85.4,43.33
snake_plant,5.07,26.9,85.4,43.33
cactus,46.86,26.9,85.4,43.33
money_plant,20.3,26.8,85.7,46.67
snake_plant,4.29,26.8,85.7,46.67
cactus,46.62,26.8,85.7,46.67
money_plant,20.39,26.8,86.7,48.33
snake_plant,6.82,26.8,86.7,48.33
cactus,46.62,26.8,86.7,48.33
money_plant,20.21,26.7,87.2,48.33
snake_plant,5.45,26.7,87.2,48.33
cactus,46.62,26.7,87.2,48.33
money_plant,19.91,26.7,86.6,48.33
snake_plant,5.1,26.7,86.6,48.33
cactus,46.62,26.7,86.6,48.33
money_plant,20.15,26.6,86.3,49.17
snake_plant,5.48,26.6,86.3,49.17
cactus,46.62,26.6,86.3,49.17
money_plant,20.12,26.6,87.0,50.0
snake_plant,5.26,26.6,87.0,50.0
cactus,46.62,26.6,87.0,50.0
money_plant,20.15,26.6,87.3,50.83
snake_plant,5.88,26.6,87.3,50.83
cactus,46.62,26.6,87.3,50.83
money_plant,20.3,26.6,87.3,51.67
snake_plant,5.51,26.6,87.3,51.67
cactus,45.13,26.6,87.3,51.67
money_plant,20.03,26.6,87.0,54.17
snake_plant,7.45,26.6,87.0,54.17
cactus,46.62,26.6,87.0,54.17
money_plant,19.85,26.6,86.9,58.33
snake_plant,5.04,26.6,86.9,58.33
cactus,45.83,26.6,86.9,58.33
money_plant,19.64,26.6,87.2,62.5
snake_plant,5.01,26.6,87.2,62.5
cactus,46.62,26.6,87.2,62.5
money_plant,19.91,26.7,86.2,68.33
snake_plant,4.79,26.7,86.2,68.33
cactus,46.62,26.7,86.2,68.33
money_plant,20.21,26.7,85.7,75.83
snake_plant,4.04,26.7,85.7,75.83
cactus,46.62,26.7,85.7,75.83
money_plant,20.0,26.7,85.7,84.17
snake_plant,4.41,26.7,85.7,84.17
cactus,46.62,26.7,85.7,84.17
money_plant,20.0,26.8,85.7,85.0
snake_plant,4.51,26.8,85.7,85.0
cactus,46.62,26.8,85.7,85.0
money_plant,20.18,26.7,85.2,87.5
snake_plant,5.38,26.7,85.2,87.5
cactus,46.62,26.7,85.2,87.5
money_plant,20.33,26.8,85.8,90.0
snake_plant,6.51,26.8,85.8,90.0
cactus,46.62,26.8,85.8,90.0
money_plant,20.33,26.8,85.8,95.83
snake_plant,4.19,26.8,85.8,95.83
cactus,46.62,26.8,85.8,95.83
money_plant,19.67,27.0,85.8,105.0
snake_plant,3.97,27.0,85.8,105.0
cactus,46.62,27.0,85.8,105.0
money_plant,20.15,26.9,86.6,115.83
snake_plant,9.83,26.9,86.6,115.83
cactus,46.62,26.9,86.6,115.83
money_plant,19.97,26.9,86.6,130.0
snake_plant,4.79,26.9,86.6,130.0
cactus,45.95,26.9,86.6,130.0
money_plant,19.59,26.9,86.5,140.0
snake_plant,4.48,26.9,86.5,140.0
cactus,45.68,26.9,86.5,140.0
money_plant,19.85,27.0,87.4,145.0
snake_plant,4.32,27.0,87.4,145.0
cactus,45.77,27.0,87.4,145.0
money_plant,19.79,27.0,86.3,149.17
snake_plant,4.82,27.0,86.3,149.17
cactus,45.89,27.0,86.3,149.17
money_plant,19.82,27.0,86.8,145.0
snake_plant,4.48,27.0,86.8,145.0
cactus,45.95,27.0,86.8,145.0
money_plant,20.18,27.0,86.4,145.0
snake_plant,4.63,27.0,86.4,145.0
cactus,46.62,27.0,86.4,145.0
money_plant,20.06,27.0,86.4,142.5
snake_plant,4.48,27.0,86.4,142.5
cactus,46.62,27.0,86.4,142.5
money_plant,19.94,27.0,86.4,139.17
snake_plant,4.35,27.0,86.4,139.17
cactus,46.62,27.0,86.4,139.17
money_plant,19.97,27.0,86.7,137.5
snake_plant,4.32,27.0,86.7,137.5
cactus,45.8,27.0,86.7,137.5
money_plant,20.15,27.0,86.6,138.33
snake_plant,4.54,27.0,86.6,138.33
cactus,45.68,27.0,86.6,138.33
money_plant,19.94,27.0,86.2,151.67
snake_plant,4.29,27.0,86.2,151.67
cactus,45.61,27.0,86.2,151.67
money_plant,19.91,27.2,85.6,167.5
snake_plant,4.07,27.2,85.6,167.5
cactus,45.83,27.2,85.6,167.5
money_plant,19.76,27.5,85.3,170.0
snake_plant,4.01,27.5,85.3,170.0
cactus,46.62,27.5,85.3,170.0
money_plant,19.64,27.6,84.9,175.83
snake_plant,3.82,27.6,84.9,175.83
cactus,46.62,27.6,84.9,175.83
money_plant,20.06,27.6,84.8,180.83
snake_plant,4.48,27.6,84.8,180.83
cactus,46.62,27.6,84.8,180.83
money_plant,19.08,27.5,85.8,195.0
snake_plant,4.41,27.5,85.8,195.0
cactus,46.8,27.5,85.8,195.0
money_plant,19.7,27.4,85.3,219.17
snake_plant,4.48,27.4,85.3,219.17
cactus,47.01,27.4,85.3,219.17
money_plant,19.44,27.5,84.4,241.67
snake_plant,3.97,27.5,84.4,241.67
cactus,47.22,27.5,84.4,241.67
money_plant,19.76,27.6,84.3,262.5
snake_plant,3.97,27.6,84.3,262.5
cactus,47.28,27.6,84.3,262.5
money_plant,19.56,27.5,84.7,276.67
snake_plant,3.57,27.5,84.7,276.67
cactus,47.5,27.5,84.7,276.67
money_plant,19.56,27.5,86.0,293.33
snake_plant,3.88,27.5,86.0,293.33
cactus,47.25,27.5,86.0,293.33
money_plant,19.44,27.4,86.2,315.83
snake_plant,3.91,27.4,86.2,315.83
cactus,47.19,27.4,86.2,315.83
money_plant,19.85,27.3,85.9,331.67
snake_plant,3.91,27.3,85.9,331.67
cactus,47.04,27.3,85.9,331.67
money_plant,19.53,27.3,86.6,340.0
snake_plant,3.47,27.3,86.6,340.0
cactus,46.92,27.3,86.6,340.0
money_plant,19.2,27.3,86.4,363.33
snake_plant,3.88,27.3,86.4,363.33
cactus,46.77,27.3,86.4,363.33
money_plant,16.86,27.3,86.3,395.0
snake_plant,3.94,27.3,86.3,395.0
cactus,46.98,27.3,86.3,395.0
money_plant,19.91,27.3,86.6,390.0
snake_plant,4.13,27.3,86.6,390.0
cactus,46.74,27.3,86.6,390.0
money_plant,19.41,27.4,85.7,371.67
snake_plant,4.01,27.4,85.7,371.67
cactus,46.89,27.4,85.7,371.67
money_plant,19.41,27.6,84.8,354.17
snake_plant,3.51,27.6,84.8,354.17
cactus,47.5,27.6,84.8,354.17
money_plant,19.35,27.6,84.8,340.83
snake_plant,3.41,27.6,84.8,340.83
cactus,47.16,27.6,84.8,340.83
money_plant,18.93,27.6,85.8,340.0
snake_plant,7.67,27.6,85.8,340.0
cactus,46.74,27.6,85.8,340.0
money_plant,19.79,27.5,86.0,345.0
snake_plant,3.85,27.5,86.0,345.0
cactus,46.77,27.5,86.0,345.0
money_plant,19.41,27.5,85.1,345.83
snake_plant,3.57,27.5,85.1,345.83
cactus,46.65,27.5,85.1,345.83
money_plant,19.56,27.4,84.7,350.0
snake_plant,3.76,27.4,84.7,350.0
cactus,46.62,27.4,84.7,350.0
money_plant,19.41,27.4,84.8,343.33
snake_plant,3.76,27.4,84.8,343.33
cactus,46.62,27.4,84.8,343.33
money_plant,19.91,27.5,84.2,339.17
snake_plant,3.88,27.5,84.2,339.17
cactus,46.62,27.5,84.2,339.17
money_plant,19.41,27.7,84.2,333.33
snake_plant,3.79,27.7,84.2,333.33
cactus,46.62,27.7,84.2,333.33
money_plant,19.73,27.9,83.1,318.33
snake_plant,3.47,27.9,83.1,318.33
cactus,46.62,27.9,83.1,318.33
money_plant,19.56,28.0,82.8,309.17
snake_plant,3.6,28.0,82.8,309.17
cactus,46.62,28.0,82.8,309.17
money_plant,19.41,28.2,82.2,293.33
snake_plant,3.16,28.2,82.2,293.33
cactus,45.8,28.2,82.2,293.33
money_plant,19.73,28.3,81.6,276.67
snake_plant,4.13,28.3,81.6,276.67
cactus,45.64,28.3,81.6,276.67
money_plant,23.23,28.3,82.0,254.17
snake_plant,3.44,28.3,82.0,254.17
cactus,45.49,28.3,82.0,254.17
money_plant,19.67,28.2,82.9,245.0
snake_plant,3.88,28.2,82.9,245.0
cactus,45.22,28.2,82.9,245.0
money_plant,19.38,28.0,83.8,255.83
snake_plant,3.47,28.0,83.8,255.83
cactus,45.22,28.0,83.8,255.83
money_plant,19.5,27.8,83.7,289.17
snake_plant,3.76,27.8,83.7,289.17
cactus,45.04,27.8,83.7,289.17
money_plant,19.5,27.8,84.4,340.83
snake_plant,3.69,27.8,84.4,340.83
cactus,45.07,27.8,84.4,340.83
money_plant,18.87,27.7,85.0,367.5
snake_plant,3.19,27.7,85.0,367.5
cactus,45.01,27.7,85.0,367.5
money_plant,19.67,27.6,85.1,413.33
snake_plant,3.26,27.6,85.1,413.33
cactus,45.04,27.6,85.1,413.33
money_plant,19.47,27.7,83.9,509.17
snake_plant,3.66,27.7,83.9,509.17
cactus,45.04,27.7,83.9,509.17
money_plant,19.79,27.8,83.9,554.17
snake_plant,3.66,27.8,83.9,554.17
cactus,44.8,27.8,83.9,554.17
money_plant,19.7,27.9,83.3,605.0
snake_plant,3.41,27.9,83.3,605.0
cactus,44.92,27.9,83.3,605.0
money_plant,19.5,28.1,83.0,650.0
snake_plant,2.97,28.1,83.0,650.0
cactus,44.98,28.1,83.0,650.0
money_plant,19.61,28.2,82.4,1087.5
snake_plant,3.26,28.2,82.4,1087.5
cactus,44.8,28.2,82.4,1087.5
money_plant,19.35,28.3,82.4,958.33
snake_plant,3.26,28.3,82.4,958.33
cactus,44.92,28.3,82.4,958.33
money_plant,19.53,28.4,81.6,765.83
snake_plant,3.44,28.4,81.6,765.83
cactus,44.7,28.4,81.6,765.83
money_plant,19.29,28.5,82.3,712.5
snake_plant,2.88,28.5,82.3,712.5
cactus,44.86,28.5,82.3,712.5
money_plant,19.32,28.4,83.3,624.17
snake_plant,3.69,28.4,83.3,624.17
cactus,44.83,28.4,83.3,624.17
money_plant,19.47,28.4,82.1,612.5
snake_plant,2.13,28.4,82.1,612.5
cactus,44.8,28.4,82.1,612.5
money_plant,19.67,28.3,82.0,707.5
snake_plant,3.26,28.3,82.0,707.5
cactus,44.98,28.3,82.0,707.5
money_plant,18.46,28.4,81.7,739.17
snake_plant,3.51,28.4,81.7,739.17
cactus,44.95,28.4,81.7,739.17
money_plant,19.44,28.4,82.3,709.17
snake_plant,3.0,28.4,82.3,709.17
cactus,45.07,28.4,82.3,709.17
money_plant,19.38,28.5,82.0,703.33
snake_plant,3.32,28.5,82.0,703.33
cactus,45.13,28.5,82.0,703.33
money_plant,19.5,28.6,81.8,673.33
snake_plant,3.22,28.6,81.8,673.33
cactus,45.13,28.6,81.8,673.33
money_plant,19.02,28.7,81.2,635.0
snake_plant,7.07,28.7,81.2,635.0
cactus,45.13,28.7,81.2,635.0
money_plant,19.26,28.9,80.4,609.17
snake_plant,2.75,28.9,80.4,609.17
cactus,45.16,28.9,80.4,609.17
money_plant,19.14,29.0,80.0,579.17
snake_plant,3.19,29.0,80.0,579.17
cactus,45.28,29.0,80.0,579.17
money_plant,19.26,29.0,79.2,571.67
snake_plant,2.79,29.0,79.2,571.67
cactus,45.13,29.0,79.2,571.67
money_plant,19.32,29.1,79.1,608.33
snake_plant,2.82,29.1,79.1,608.33
cactus,45.07,29.1,79.1,608.33
money_plant,19.41,29.2,78.8,668.33
snake_plant,2.88,29.2,78.8,668.33
cactus,45.13,29.2,78.8,668.33
money_plant,19.32,29.2,78.5,794.17
snake_plant,2.85,29.2,78.5,794.17
cactus,45.4,29.2,78.5,794.17
money_plant,19.05,29.3,78.4,1181.67
snake_plant,2.88,29.3,78.4,1181.67
cactus,45.34,29.3,78.4,1181.67
money_plant,19.2,29.4,78.1,1505.83
snake_plant,2.5,29.4,78.1,1505.83
cactus,45.28,29.4,78.1,1505.83
money_plant,19.08,29.4,78.0,1518.33
snake_plant,2.79,29.4,78.0,1518.33
cactus,45.31,29.4,78.0,1518.33
money_plant,19.26,29.5,77.7,1430.83
snake_plant,3.04,29.5,77.7,1430.83
cactus,45.13,29.5,77.7,1430.83
money_plant,19.14,29.5,77.7,2923.33
snake_plant,3.04,29.5,77.7,2923.33
cactus,45.13,29.5,77.7,2923.33
money_plant,19.41,29.4,79.2,2202.5
snake_plant,2.85,29.4,79.2,2202.5
cactus,45.13,29.4,79.2,2202.5
money_plant,19.29,29.3,79.3,1287.5
snake_plant,2.94,29.3,79.3,1287.5
cactus,45.1,29.3,79.3,1287.5
money_plant,19.26,29.1,80.2,1277.5
snake_plant,2.57,29.1,80.2,1277.5
cactus,45.13,29.1,80.2,1277.5
money_plant,19.02,29.1,79.7,2089.17
snake_plant,2.69,29.1,79.7,2089.17
cactus,45.16,29.1,79.7,2089.17
money_plant,19.29,29.2,78.8,1368.33
snake_plant,2.57,29.2,78.8,1368.33
cactus,45.16,29.2,78.8,1368.33
money_plant,19.61,29.1,79.8,2236.67
